org,ada,issue_date,subject,award_amount,supplier_afm,supplier_name
99221986,ΨΧ834690ΩΔ-ΒΗΗ,2025-08-11,Απόφαση Διοικητή έγκρισης πρακτικού δικαιολογητικών κατακύρωσης και οριστική κατακύρωση του Δ32/2025 Δημόσιου Ανοιχτού Ηλεκτρονικού Διαγωνισμού για την ανάδειξη αναδόχου “Για την παροχή εξειδικευμένης,,,
99221986,ΨΝΓ04690ΩΔ-ΘΔ2,2025-07-25,Απόφαση Διοικητή για την έγκριση του υπ΄αριθμ.πρωτ.29876/24-07-2025 Πρακτικού αξιολόγησης της προσφοράς που κατατέθηκε στο πλαίσιο της Δ49/2025 ΔΠΤ ΠΡΟΣΚΛΗΣΗΣ ΣΕ ΔΙΑΔΙΚΑΣΙΑ ΔΙΑΠΡΑΓΜΑΤΕΥΣΗΣ για τη συντ,,,
99221986,9ΡΝΛ4690ΩΔ-6ΩΤ,2025-07-25,Ανάθεση για τη συντήρηση - υποστήριξη της παραγωγικής λειτουργίας του λογισμικού εφαρμογών Medilab LIS της αποκεντρωμένης οργανικής μονάδας Γ.Ν.Δ.Α. «Η Αγία Βαρβάρα» του Π.Γ.Ν. «ΑΤΤΙΚΟΝ» - Γ.Ν.Δ.Α. «Η,,,
99221986,6ΔΤ84690ΩΔ-ΠΝΛ,2025-07-25,Ανάθεση για τη συντήρηση - τεχνική υποστήριξη του Υποσυστήματος Διαχείρισης Ασθενή – Ιατρονοσηλευτικού Υποσυστήματος (ΔΑ/ΙΥ) της αποκεντρωμένης οργανικής μονάδας Γ.Ν.Δ.Α. «Η Αγία Βαρβάρα» του Π.Γ.Ν. «,,,
99221986,ΨΛΑΖ4690ΩΔ-ΥΗ5,2025-07-25,Ανάθεση για την υποστήριξη του Πληροφοριακού Συστήματος SΑΡ της αποκεντρωμένης οργανικής μονάδας Γ.Ν.Δ.Α. «Η Αγία Βαρβάρα»  του Π.Γ.Ν. «ΑΤΤΙΚΟΝ» - Γ.Ν.Δ.Α. «Η ΑΓΙΑ ΒΑΡΒΑΡΑ» (CPV: 72253200-5),,,
99221986,ΨΗ9Ε4690ΩΔ-ΑΟΒ,2025-07-24,Απόφαση Διοικητή για την απευθείας ανάθεση σύμφωνα με το άρθρο 118 και 120 του Ν.4412/2016 για την κάλυψη ημερήσιων αναγκών σίτισης των ασθενών καθώς και των εφημερευόντων ιατρών της Μονάδας Τεχνητού ,,,
99221986,6Γ214690ΩΔ-ΦΨΦ,2025-07-24,"Απόφαση Διοικητή για την απευθείας ανάθεση σύμφωνα με το άρθρο 118 του ν.4412/2016, στην εταιρεία MEDITRON ΑΝΩΝΥΜΗ ΕΤΑΙΡΕΙΑ ΕΜΠΟΡΙΑΣ ΑΝΤΙΠΡΟΣΩΠΕΙΑΣ ΚΑΙ SERVICE ΙΑΤΡΙΚΩΝ ΜΗΧΑΝΗΜΑΤΩΝ (Α.Φ.Μ.: 099410419)",,,
99221986,ΨΠΜΝ4690ΩΔ-Λ0Β,2025-07-23,ΑΠΟΦΑΣΗ ΔΙΟΙΚΗΤΗ για την έγκριση Πρακτικού και κατακύρωσης της Δ44/2025 Πρόσκλησης σε διαδικασία διαπραγμάτευσης σύμφωνα με το άρθρο 32 παρ. 2 εδ. β περ. ββ) και γγ) και του άρθρου 32Α του ν. 4412/201,,,
99221986,659Ψ4690ΩΔ-ΕΙΣ,2025-07-22,Ανάθεση για την παροχή υπηρεσιών μίσθωσης τεσσάρων (4) φωτοτυπικών μηχανημάτων βαρέως τύπου της αποκεντρωμένης οργανικής μονάδας Γ.Ν.Δ.Α. «Η Αγία Βαρβάρα» του Π.Γ.Ν. «ΑΤΤΙΚΟΝ» - Γ.Ν.Δ.Α. «Η ΑΓΙΑ ΒΑΡΒΑ,,,
99221986,ΨΦΦΦ4690ΩΔ-ΨΨΗ,2025-07-21,"Απόφαση Διοικητή για την απευθείας ανάθεση σύμφωνα με το άρθρο 118 του Ν.4412/2016 για τη συντήρηση των υποσταθμών μέσης και χαμηλής τάσης της αποκεντρωμένης μονάδας Δ.Α. «Η ΑΓΙΑ ΒΑΡΒΑΡΑ», για ένα (1)",,,
99221986,ΨΡ874690ΩΔ-ΦΙΒ,2025-07-22,ΕΝΟΠΟΙΗΜΕΝΑ ΠΡΑΚΤΙΚΑ Δ03 2025ΔΔ (ΣΥΜΜΕΤΟΧΗΣ ΚΑΙ ΚΑΤΑΚΥΡΩΣΗΣ),,,
99221986,ΨΧΓΜ4690ΩΔ-2ΞΥ,2025-07-21,"Απόφαση Διοικητή για την απευθείας ανάθεση σύμφωνα με το άρθρο 118 του Ν.4412/2016 για τη συντήρηση των κλιματιστικών εγκαταστάσεων της αποκεντρωμένης μονάδας Δ.Α. «Η Αγία Βαρβάρα» (CPV:50710000-5), π",,,
99221986,6ΜΕ14690ΩΔ-Ν4Γ,2025-07-21,"Απόφαση Διοικητή για την απευθείας ανάθεση σύμφωνα με το άρθρο 118 του Ν.4412/2016 για την προμήθεια, εγκατάσταση και συντήρηση με ανταλλακτικά έντεκα (11) ψυκτών (CPV: 31141000-6), συνολικού προϋπολο",,,
99221986,9ΛΤΛ4690ΩΔ-7Χ5,2025-07-21,Απόφαση Διοικητή Την έγκριση του υπ΄αριθμ.πρωτ.29013/17-07-2025 Πρακτικόυ αξιολόγησης της προσφοράς που κατατέθηκε στο πλαίσιο της Δ43/2025 ΔΠΤ ΠΡΟΣΚΛΗΣΗΣ ΣΕ ΔΙΑΔΙΚΑΣΙΑ ΔΙΑΠΡΑΓΜΑΤΕΥΣΗΣ σύμφωνα με τα ά,,,
99221986,ΨΣΛΑ4690ΩΔ-ΩΒ3,2025-07-14,Απόφαση Διοικητή για την έγκριση του υπ΄αριθμ.πρωτ.28163/11-07-2025 Πρακτικού αξιολόγησης της προσφοράς που κατατέθηκε στο πλαίσιο της Δ37/2025 ΔΠΤ Πρόσκλησης Εκδήλωσης Ενδιαφέροντος για την απευθείας,,,
99221986,6ΧΑ64690ΩΔ-ΦΟ4,2025-07-09,Απόφαση Διοικητή για την έγκριση του υπ΄αριθμ.πρωτ.26599/02-07-2025 Πρακτικού αξιολόγησης της προσφοράς που κατατέθηκε στο πλαίσιο της Δ30/2025 ΔΠΤ Πρόσκλησης σε Διαδικασία Διαπραγμάτευσης για την σύν,,,
99221986,Ψ8ΥΜ4690ΩΔ-4Ψ7,2025-07-03,ΕΓΚΡΙΣΗ ΠΡΑΚΤΙΚΩΝ (ΚΑΤΑΚΥΡΩΣΗΣ ΚΑΙ ΑΞΙΟΛΟΓΗΣΗΣ) Δ18/2025ΔΔ Δημόσιου Ανοικτού Ηλεκτρονικού Διαγωνισμού Διαγωνισμού για την ανάδειξη αναδόχου για τη συντήρηση και τεχνική υποστήριξη με ανταλλακτικά του ,,,
99221986,6Σ6Α4690ΩΔ-6ΓΛ,2025-07-03,Απόφαση Διοικητή για έγκριση του Πρακτικού Αξιολόγησης Προσφορών και κατακύρωσης αποτελέσματος της Δ33/2025 ΔΠΤ Πρόσκλησης σε διαδικασία διαπραγμάτευσης για την παροχή υπηρεσιών φύλαξης (CPV: 79713000,,,
99221986,9ΑΓΕ4690ΩΔ-Ρ5Φ,2026-03-17,Απόφαση Διοικητή έγκρισης πρακτικού αξιολόγησης δικαιολογητικών συμμετοχής τεχνικών και οικονομικών προσφορών και πρακτικού ελέγχου των δικαιολογητικών κατακύρωσης του Δ74/25.,,,
99221986,995Μ4690ΩΔ-60Ρ,2026-04-09,Έγκριση του Πρακτικού Αξιολόγησης Προσφοράς και κατακύρωσης του αποτελέσματος της Δ13/2026 ΑΑ Πρόσκλησης Εκδήλωσης Ενδιαφέροντος για Υποβολή Προσφοράς για την απευθείας ανάθεση σύμφωνα με το άρθρο 118,,,
99221986,9ΑΕΨ4690ΩΔ-7ΣΚ,2026-03-30,Αποφάσεις έγκρισης πρακτικών και κατακύρωση του Δ82/2025 Διεθνούς Ανοικτού Ηλεκτρονικού διαγωνισμού για την προμήθεια Αντιδραστηρίων για το Τμήμα Επειγόντων Περιστατικών,,,
99221986,68ΚΥ4690ΩΔ-Ο2Ο,2026-03-30,"Απόφαση ΔΣ έγκρισης των πρακτικών α) ελέγχου και αξιολόγησης δικαιολογητικών συμμετοχής και τεχνικών προσφορών, β) αξιολόγησης οικονομικών προσφορών, γ) ελέγχου δικαιολογητικών προσωρινού αναδόχου και",,,
99221986,9ΘΩΑ4690ΩΔ-Λ1Δ,2026-04-03,Έγκριση του Πρακτικού Αξιολόγησης Προσφοράς και κατακύρωσης του αποτελέσματος της Δ09/2026 Α.Α. Πρόσκλησης Εκδήλωσης Ενδιαφέροντος Υποβολής Προσφοράς για την Απευθείας Ανάθεση σύμφωνα με το άρθρο 118 ,,,
99221986,9Η324690ΩΔ-373,2026-04-02,Έγκριση του Πρακτικού Αξιολόγησης Προσφοράς και κατακύρωσης του αποτελέσματος της Δ14/2026 ΑΑ Πρόσκλησης Εκδήλωσης Ενδιαφέροντος για την απευθείας ανάθεση σύμφωνα με το άρθρο 118 του Ν.4412/2016 για τ,,,
99221986,ΨΧΔΚ4690ΩΔ-ΣΗ4,2026-03-18,Απόφαση Διοικητή έγκρισης πρακτικού δικαιολογητικών κατακύρωσης και οριστική κατακύρωση του Δ76/2025 Δημόσιου Ανοιχτού Ηλεκτρονικού διαγωνισμού για την ανάδειξη αναδόχου για την παροχή υπηρεσιών για τ,145600.0,,
99221986,Ρ4ΨΧ4690ΩΔ-ΟΟΕ,2026-03-17,Απόφαση Διοικητή έγκρισης πρακτικών και κατακύρωσης του Δ31/2025 Διεθνούς Ανοιχτού Ηλεκτρονικού διαγωνισμού για την ανάδειξη αναδόχου για την παροχή υπηρεσιών εγκατάστασης εξακοσίων (600) αδειών χρήση,,,
99221986,9Λ1Ζ4690ΩΔ-ΙΝΤ,2026-03-18,Απόφαση Διοικητή για την α) έγκριση του υπ΄αριθμ.πρωτ.11553 /16-03- 2026 Πρακτικού αξιολόγησης της προσφοράς β) την έγκριση κατακύρωσης της Δ16/2026 ΑΑ Πρόσκλησης Εκδήλωσης Ενδιαφέροντος για την απευθ,,,
99221986,9ΥΛ24690ΩΔ-2Α6,2026-02-19,"Απόφαση Διοικητή για την α) έγκριση του υπ΄ αρ. πρωτ. 6864/13-02-2025 Πρακτικού αξιολόγησης , β)την έγκριση της αποδοχής της προσφοράς της εταιρείας «SMG HEALTHCARE HELLAS A.E», γ) την έγκριση της από",,,
99221986,9ΖΡ14690ΩΔ-07Ν,2026-02-06,Απόφαση Διοικητή για έγκριση Πρακτικού αξιολόγησης και κατακύρωση της Δ93/2025 ΔΠΤ Πρόσκλησης σε διαδικασία διαπραγμάτευσης για τη διασύνδεση του Πληροφοριακού Συστήματος MediSys με το αποθετήριο νοση,,,
99221986,90ΥΔ4690ΩΔ-ΔΥΡ,2026-02-03,"Απόφαση Διοικητή για έγκριση Πρακτικού αξιολόγησης και κατακύρωση  της Δ03/2026 ΔΠΤ Πρόσκλησης σε διαδικασία διαπραγμάτευσης, για τη συντήρηση και επισκευή του συστήματος ψηφιακού στεφανιογράφου (CPV:",,,
99221986,Ψ05Λ4690ΩΔ-Ψ9Υ,2026-01-27,Απόφαση Διοικητή έγκρισης πρακτικού δικαιολογητικών κατακύρωσης και οριστική κατακύρωση του Δ24/2025 Δημόσιου Ανοικτού Ηλεκτρονικού Διαγωνισμού για την Προμήθεια Αναλώσιμων/Αντιδραστηρίων εξέτασης Χιμ,,,
99221986,Ρ6Ε74690ΩΔ-ΓΓΡ,2026-01-27,Απόφαση Διοικητή για την έγκριση του υπ΄αριθμ.πρωτ. 1832/15-01-2026 Πρακτικού αξιολόγησης και την έγκριση κατακύρωσης της Δ92/2025 Α.Α Πρόσκλησης για την απευθείας ανάθεση των υπηρεσιών ανάπτυξης και ,,,
99221986,9ΤΒΝ4690ΩΔ-ΨΤΜ,2026-01-21,Απόφαση Διοικητή για την έγκριση του υπ΄αριθμ.πρωτ.640/08-01-2026 Πρακτικού αξιολόγησης και την έγκριση της κατακύρωσης της Δ88/2025 Α.Α Πρόσκλησης Εκδήλωσης Ενδιαφέροντος για Υποβολή Προσφοράς Αντί Α,,,
99221986,6Ν1Δ4690ΩΔ-Α63,2026-01-20,Απόφαση Διοικητή για την έγκριση του υπ’ αριθμ. πρωτ. 708/09-01-2026 Πρακτικού αξιολόγησης προσφοράς και την κατακύρωση της Δ90/2025 Α.Α. Πρόσκλησης υποβολής προσφοράς αντί απευθείας ανάθεσης σύμφωνα ,,,
99221986,9ΠΦ04690ΩΔ-ΨΑΘ,2026-01-20,Απόφαση Διοικητή για την έγκριση του υπ΄αριθμ.πρωτ.2486/20-01-2026 Πρακτικού αξιολόγησης  και την έγκριση κατακύρωσης της Δ01/2026 Α.Α. Πρόσκλησης Εκδήλωσης Ενδιαφέροντος για Υποβολή Προσφοράς για την,,,
99221986,Ψ9ΓΙ4690ΩΔ-ΣΗ0,2026-01-19,Απόφαση Διοικητή έγκρισης πρακτικών και κατακύρωσης του Δ07/2025 Διεθνούς Ανοιχτού Ηλεκτρονικού διαγωνισμού για την προμήθεια Αντιδραστηρίων με συνοδό εξοπλισμό για τις ανάγκες του Εργαστηρίου Διαγνωσ,,,
99221986,ΨΙ814690ΩΔ-ΖΛΡ,2026-01-14,Απόφαση Διοικητή έγκρισης πρακτικού δικαιολογητικών κατακύρωσης και οριστική κατακύρωση του Δ71/2025 Δημόσιου Ανοιχτού Ηλεκτρονικού Διαγωνισμού για την ανάδειξη αναδόχου για την παροχή υπηρεσιών αποκα,218000.0,,
99221986,9ΟΠ14690ΩΔ-ΛΤΩ,2026-01-08,"Αποφάσεις Διοικητή έγκρισης πρακτικών και οριστική κατακύρωση του υπ’ αριθμ. Δ29/2025 Δημόσιου Ανοιχτού Ηλεκτρονικού διαγωνισμού για την προμήθεια ανταλλακτικών, υλικών & αναλωσίμων ειδών για τη συντή",,,
99221986,ΡΩΠ94690ΩΔ-5ΗΟ,2025-12-30,"Απόφαση Διοικητή για την ανάθεση για την παροχή υπηρεσιών υποστήριξης και συντήρησης της βάσης δεδομένων ORACLE ST. EDITION 2 (CPV: 48000000-8) του Νοσοκομείου για ένα (1) έτος, στην εταιρεία «BridgIT",,,
99221986,6ΗΡ74690ΩΔ-ΔΦΑ,2025-12-30,Απόφαση Διοικητή έγκρισης πρακτικού δικαιολογητικών κατακύρωσης και οριστική κατακύρωση του Δ35/2025 Δημόσιου Ανοικτού Ηλεκτρονικού Διαγωνισμού για την Προμήθεια αναλωσίμων συσκευής ενδοσκοπικής παρασ,,,
99221986,ΕΠΗ64690ΩΔ-0ΚΚ,2025-12-29,Απόφαση Διοικητή για την ανάθεση για την παροχή υπηρεσιών συντήρησης και τεχνικής υποστήριξης των ηλεκτρολογικών εγκαταστάσεων και υποσταθμών (CPV: 50711000-2) του Νοσοκομείου για χρονικό διάστημα δυο,,,
99221986,ΡΞ9Ξ4690ΩΔ-07Η,2025-12-22,"Απόφαση Διοικητή για την έγκριση του υπ’ αριθμ. πρωτ. 49728/09-12-2025 Πρακτικού αξιολόγησης της προσφοράς για τις εργασίες ανακαίνισης των κοινόχρηστων τουαλετών στο κτήριο των Διοικητικών Υπηρεσιών,",,,
99221986,9ΓΝΝ4690ΩΔ-ΕΧ9,2025-12-22,Απόφαση Διοικητή για την έγκριση του υπ΄αριθμ.πρωτ. 50594/15-12-2025  Πρακτικού αξιολόγησης της προσφοράς και την έγκριση κατακύρωσης της Δ81/2025 Α.Α Πρόσκλησης Εκδήλωσης Ενδιαφέροντος για την απευθε,,,
