ada,issue_date,subject,supplier_afm,supplier_name,reason
6ΚΖΨ46907Κ-ΧΔΞ,2024-04-30,"ΜΙΣΘΟΔΟΣΙΑ ΕΠΙΚΟΥΡΙΚΟΥ ΠΡΟΣΩΠΙΚΟΥ Γ.Ν. ΡΟΔΟΥ, ΜΗΝΟΣ ΑΠΡΙΛΙΟΥ 2024",999052193,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΑΝΔΡΕΑΣ ΠΑΠΑΝΔΡΕΟΥ,self-referential (payroll/EFKA/FMY remittance)
Ψ1ΛΑ46907Κ-ΕΞΦ,2024-04-30,"ΜΙΣΘΟΔΟΣΙΑ ΕΠΙΚΟΥΡΙΚΟΥ ΠΡΟΣΩΠΙΚΟΥ COVID Γ.Ν. ΡΟΔΟΥ, ΜΗΝΟΣ ΑΠΡΙΛΙΟΥ 2024",999052193,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΑΝΔΡΕΑΣ ΠΑΠΑΝΔΡΕΟΥ,self-referential (payroll/EFKA/FMY remittance)
6ΕΙΖ46907Κ-ΣΜΓ,2024-04-30,"ΑΠΟΔΟΣΗ ΦΜΥ ΑΠΟ ΥΠΕΡΩΡΙΕΣ ΚΟΙΝΟΦΕΛΩΝ ΠΡΟΓΡΑΜΜΑΤΩΝ ΟΑΕΔ ΣΤΟ Γ.Ν. ΡΟΔΟΥ, ΜΗΝΟΣ ΜΑΡΤΙΟΥ 2024",999052193,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΑΝΔΡΕΑΣ ΠΑΠΑΝΔΡΕΟΥ,self-referential (payroll/EFKA/FMY remittance)
6ΩΣΧ46907Κ-7ΦΑ,2024-04-30,"ΑΠΟΔΟΣΗ ΕΡΓΟΔΟΤΙΚΩΝ ΕΙΣΦΟΡΩΝ ΣΤΟΝ ΕΦΚΑ ΑΠΟ ΠΡΑΚΤΙΚΗ ΑΣΚΗΣΗ ΣΠΟΥΔΑΣΤΩΝ ΙΕΚ, ΔΙΕΚ ΚΛΠ. Γ.Ν. ΡΟΔΟΥ, ΜΗΝΟΣ ΜΑΡΤΙΟΥ 2024.",999052193,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΑΝΔΡΕΑΣ ΠΑΠΑΝΔΡΕΟΥ,self-referential (payroll/EFKA/FMY remittance)
ΨΤΜΚ46907Κ-5Θ1,2024-04-30,"ΑΠΟΔΟΣΗ ΕΡΓΟΔΟΤΙΚΩΝ ΕΙΣΦΟΡΩΝ ΣΤΟΝ ΕΦΚΑ, ΑΠΟ ΤΑΚΤΙΚΗ ΜΙΣΘΟΔΟΣΙΑ ΚΟΙΝΟΦΕΛΩΝ ΠΡΟΓΡΑΜΜΑΤΩΝ ΟΑΕΔ, Γ.Ν. ΡΟΔΟΥ, ΜΗΝΟΣ ΜΑΡΤΙΟΥ 2024",999052193,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΑΝΔΡΕΑΣ ΠΑΠΑΝΔΡΕΟΥ,self-referential (payroll/EFKA/FMY remittance)
9Ω4Β46907Κ-ΚΔ0,2024-04-30,"ΑΠΟΔΟΣΗ ΦΜΥ ΑΠΟ ΤΑΚΤΙΚΗ ΜΙΣΘΟΔΟΣΙΑ ΚΟΙΝΟΦΕΛΩΝ ΠΡΟΓΡΑΜΜΑΤΩΝ ΟΑΕΔ, Γ.Ν. ΡΟΔΟΥΜ ΜΗΝΟΣ ΜΑΡΤΙΟΥ 2024",999052193,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΑΝΔΡΕΑΣ ΠΑΠΑΝΔΡΕΟΥ,self-referential (payroll/EFKA/FMY remittance)
Ψ9ΩΚ46907Κ-6Μ6,2024-02-29,ΑΠΟΔΟΣΗ ΕΡΓΟΔΟΤΙΚΩΝ ΕΙΣΦΟΡΩΝ ΕΦΚΑ  ΑΠΟ ΠΑΡΑΚΤΙΚΗ ΑΣΚΗΣΗ ΣΠΟΥΔΑΣΤΩΝ ΔΙΕΚ ΚΛΠ ΣΤΟ ΓΕΝΙΚΟ ΝΟΣΚΟΜΕΙΟ ΡΟΔΟΥ ΜΗΝΟΣ ΙΑΝΟΥΑΡΙΟΥ 2024,999052193,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΑΝΔΡΕΑΣ ΠΑΠΑΝΔΡΕΟΥ,self-referential (payroll/EFKA/FMY remittance)
6Μ8Σ46907Κ-ΞΡΛ,2024-02-29,ΑΠΟΔΟΣΗ ΕΙΣΦΟΡΩΝ ΣΤΟΝ ΕΦΚΑ ΑΠΟ ΤΑΚΤΙΚΗ ΜΙΣΘΟΔΟΣΙΑ ΚΟΙΝΟΦΕΛΩΝ ΠΡΟΓΡΑΜΜΑΤΩΝ ΟΑΕΔ ΓΕΝΙΚΟΥ ΝΟΣΟΚΟΜΕΙΟΥ ΡΟΔΟΥ ΜΗΝΟΣ ΙΑΝΟΥΑΡΙΟΥ 2024,999052193,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΑΝΔΡΕΑΣ ΠΑΠΑΝΔΡΕΟΥ,self-referential (payroll/EFKA/FMY remittance)
ΨΕΠΒ46907Κ-ΚΕ6,2024-02-29,ΑΠΟΔΟΣΗ ΦΜΥ ΑΠΟ ΤΑΚΤΙΚΗ ΜΙΣΘΟΔΟΣΙΑ ΚΟΙΝΟΦΕΛΩΝ ΠΡΟΓΡΑΜΜΑΤΩΝ ΟΑΕΔ ΓΕΝΙΚΟΥ ΝΟΣΟΚΟΜΕΙΟΥ ΡΟΔΟΥ ΜΗΝΟΣ ΙΑΝΟΥΑΡΙΟΥ 2024,999052193,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΑΝΔΡΕΑΣ ΠΑΠΑΝΔΡΕΟΥ,self-referential (payroll/EFKA/FMY remittance)
6ΘΓΡ46907Κ-63Ρ,2024-01-31,ΑΠΟΔΟΣΗ ΕΡΓΟΔΟΤΙΚΩΝ ΕΙΣΦΟΡΩΝ ΣΤΟΝ ΕΦΚΑ ΑΠΟ ΤΑΚΤΙΚΗ ΜΙΣΘΟΔΟΣΙΑ ΚΟΙΝΟΦΕΛΩΝ ΠΡΟΓΡΑΜΜΑΤΩΝ ΟΑΕΔ ΓΕΝΙΚΟΥ ΝΟΣΟΚΟΜΕΙΟΥ ΡΟΔΟΥ ΜΗΝΟΣ ΔΕΚΕΜΒΡΙΟΥ 2023,999052193,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΑΝΔΡΕΑΣ ΠΑΠΑΝΔΡΕΟΥ,self-referential (payroll/EFKA/FMY remittance)
6Ε9Δ46907Κ-ΦΞΒ,2024-01-31,ΑΠΟΔΟΣΗ ΦΜΥ ΑΠΟ ΤΑΚΤΙΚΗ ΜΙΣΘΟΔΟΣΙΑ ΚΟΙΝΟΦΕΛΩΝ ΠΡΟΓΡΑΜΜΑΤΩΝ ΟΑΕΔ ΓΕΝΙΚΟΥ ΝΟΣΟΚΟΜΕΙΟΥ ΡΟΔΟΥ ΜΗΝΟΣ ΔΕΚΕΜΒΡΙΟΥ 2023,999052193,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΑΝΔΡΕΑΣ ΠΑΠΑΝΔΡΕΟΥ,self-referential (payroll/EFKA/FMY remittance)
6ΛΓ146907Κ-ΦΦΤ,2024-01-31,ΑΠΟΔΟΣΗ ΕΓΡΟΔΟΤΙΚΩΝ ΕΙΣΦΟΡΩΝ ΣΤΟΝ ΕΦΚΑ ΑΠΟ ΠΡΑΚΤΙΚΗ ΑΣΚΗΣΗ ΣΠΟΥΔΑΣΤΩΝ ΔΙΕΚ ΚΛΠ  ΣΤΟ ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΜΗΝΟΣ ΔΕΚΕΜΒΡΙΟΥ 2023,999052193,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΑΝΔΡΕΑΣ ΠΑΠΑΝΔΡΕΟΥ,self-referential (payroll/EFKA/FMY remittance)
9ΜΤΒ46907Κ-ΚΕΙ,2024-10-29,ΑΠΟΔΟΣΗ ΕΙΣΦΟΡΩΝ ΣΤΟΝ ΕΦΚΑ ΑΠΟ ΤΑΚΤΙΚΗ ΜΙΣΘΟΔΟΣΙΑ ΚΟΙΝΟΦΕΛΩΝ ΠΡΟΓΡΑΜΜΑΤΩΝ ΟΑΕΔ ΣΤΟ ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΜΗΝΟΣ ΣΕΠΤΕΜΒΡΙΟΥ 2024,999052193,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΑΝΔΡΕΑΣ ΠΑΠΑΝΔΡΕΟΥ,self-referential (payroll/EFKA/FMY remittance)
Ψ4ΜΡ46907Κ-ΨΦΜ,2024-10-29,ΑΠΟΔΟΣΗ ΦΜΥ ΑΠΟ ΤΑΚΤΙΚΗ ΜΙΣΘΟΔΟΣΙΑ ΚΟΙΝΟΦΕΛΩΝ ΠΡΟΓΡΑΜΜΑΤΩΝ ΟΑΕΔ ΣΤΟ ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΜΗΝΟΣ ΣΕΠΤΕΜΒΡΙΟΥ 2024,999052193,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΑΝΔΡΕΑΣ ΠΑΠΑΝΔΡΕΟΥ,self-referential (payroll/EFKA/FMY remittance)
68ΖΤ46907Κ-8ΙΜ,2024-10-29,ΑΠΟΔΟΣΗ ΕΡΓΟΔΟΙΚΩΝ ΣΤΟΝ ΕΦΚΑ ΑΠΟ ΠΡΑΚΤΙΚΗ ΑΣΚΗΣΗ ΣΠΟΥΔΑΣΤΩΝ  ΔΙΕΚ ΚΛΠ ΣΤΟ ΓΕΝΙΚΟ ΝΟΣΚΟΜΕΙΟ ΡΟΔΟΥ ΜΗΝΟΣ ΣΕΠΤΕΜΒΡΙΟΥ 2024,999052193,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΑΝΔΡΕΑΣ ΠΑΠΑΝΔΡΕΟΥ,self-referential (payroll/EFKA/FMY remittance)
691Α46907Κ-1ΙΑ,2024-10-01,ΚΑΤΑΒΟΛΗ ΕΦΑΠΑΞ ΠΑΡΟΧΗΣ ΤΟΥ Ν. 103/75 ΣΕ ΔΙΚΑΙΟΥΧΟ ΤΟΥ ΓΕΝΙΚΟΥ ΝΟΣΟΚΟΜΕΙΟΥ ΡΟΔΟΥ,999052193,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΑΝΔΡΕΑΣ ΠΑΠΑΝΔΡΕΟΥ,self-referential (payroll/EFKA/FMY remittance)
9ΞΤΘ46907Κ-16Δ,2024-08-28,ΑΠΟΔΟΣΗ ΦΜΥ ΑΠΟ ΤΑΚΤΙΚΗ ΜΙΣΘΟΔΟΣΙΑ ΚΟΙΝΟΦΕΛΩΝ ΠΡΟΓΡΑΜΜΑΤΩΝ ΟΑΕΔ ΓΕΝΙΚΟΥ ΝΟΣΟΚΟΜΕΙΟΥ ΡΟΔΟΥ ΜΗΝΟΣ ΙΟΥΛΙΟΥ 2024,999052193,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΑΝΔΡΕΑΣ ΠΑΠΑΝΔΡΕΟΥ,self-referential (payroll/EFKA/FMY remittance)
6ΣΦΙ46907Κ-ΩΛΜ,2024-08-28,ΑΠΟΔΟΣΗ ΕΙΣΦΟΡΩΝ ΣΤΟΝ ΕΦΚΑ ΑΠΟ ΤΑΚΤΙΚΗ ΜΙΣΘΟΔΟΣΙΑ ΚΟΙΝΟΦΕΛΩΝ ΠΡΟΓΡΑΜΜΑΤΩΝ ΓΕΝΙΚΟΥ ΝΟΣΚΟΜΕΙΟΥ ΡΟΔΟΥ ΜΗΝΟΣ ΙΟΥΛΙΟΥ 2024,999052193,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΑΝΔΡΕΑΣ ΠΑΠΑΝΔΡΕΟΥ,self-referential (payroll/EFKA/FMY remittance)
ΨΖΕ746907Κ-0Σ6,2024-08-28,ΑΠΟΔΟΣΗ ΕΡΓΟΔΟΤΙΚΩΝ ΕΙΣΦΟΡΩΝ ΣΤΟΝ ΕΦΚΑ ΑΠΌ ΠΡΑΚΤΙΚΑ ΑΣΚΗΣΗ ΣΠΟΥΔΑΣΤΩΝ ΔΙΕΚ. ΙΕΚ ΚΛΠ. ΓΕΝΙΚΟΥ ΝΟΣΟΚΟΜΕΙΟΥ ΡΟΔΟΥ ΜΗΝΟΣ ΙΟΥΝΙΟΥ 2024,999052193,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΑΝΔΡΕΑΣ ΠΑΠΑΝΔΡΕΟΥ,self-referential (payroll/EFKA/FMY remittance)
9ΠΦΓ46907Κ-Π50,2024-07-25,ΑΠΟΔΟΣΗ ΦΜΥ ΑΠΟ ΤΑΚΤΙΚΗ ΜΙΣΘΟΔΟΣΙΑ ΚΟΙΝΟΦΕΛΩΝ ΠΡΟΓΡΑΜΜΑΤΩΝ ΟΑΕΔ ΓΕΝΙΚΟΥ ΝΟΣΟΚΟΜΕΙΟΥ ΡΟΔΟΥ ΜΗΝΟΣ ΙΟΥΝΙΟΥ 2024,999052193,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΑΝΔΡΕΑΣ ΠΑΠΑΝΔΡΕΟΥ,self-referential (payroll/EFKA/FMY remittance)
ΨΚΑ146907Κ-Γ44,2024-07-25,"ΑΠΟΔΟΣΗ ΕΡΓΟΔΟΤΙΚΩΝ ΕΙΣΦΟΡΩΝ ΣΟΝ ΕΦΚΑ ΑΠΟ ΤΑΚΤΙΚΗ ΜΙΣΘΟΔΟΣΙΑ ΚΟΙΝΟΦΕΛΩΝ ΠΡΟΓΡΑΜΜΑΤΩΝ ΟΑΕΔ, ΓΕΝΙΚΟΥ ΝΟΣΟΚΟΜΕΙΟΥ ΡΟΔΟΥ ΜΗΝΟΣ ΙΟΥΝΙΟΥ 2024",999052193,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΑΝΔΡΕΑΣ ΠΑΠΑΝΔΡΕΟΥ,self-referential (payroll/EFKA/FMY remittance)
6ΛΘΟ46907Κ-2ΡΜ,2024-07-25,"ΑΠΟΔΟΣΗ ΕΡΓΟΔΟΤΙΚΩΝ ΕΙΣΦΟΡΩΝ ΣΤΟΝ ΕΦΚΑ ΑΠΟ ΠΡΑΚΤΙΚΗ ΑΣΚΗΣΗ ΣΠΟΥΔΑΣΤΩΝ ΔΙΕΚ ΚΛΠ, ΓΕΝΙΚΟΥ ΝΟΣΟΚΟΜΕΙΟΥ ΡΟΔΟΥ ΜΗΝΟΣ ΙΟΥΝΙΟΥ 2024",999052193,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΑΝΔΡΕΑΣ ΠΑΠΑΝΔΡΕΟΥ,self-referential (payroll/EFKA/FMY remittance)
9Ξ7Γ46907Κ-ΩΞΜ,2024-06-27,ΑΠΟΔΟΣΗ ΕΡΓΟΔΟΤΙΚΩΝ ΕΙΣΦΟΡΩΝ ΣΤΟΝ ΕΦΚΑ ΑΠΟ ΠΡΑΚΤΙΚΗ ΑΣΚΗΣΗ ΣΠΟΥΔΑΣΤΩΝ ΔΙΕΚ ΚΛΠ. ΓΕΝΙΚΟΥ ΝΟΣΟΚΟΜΕΙΟΥ ΡΟΔΟΥ ΜΗΝΟΣ ΜΑΙΟΥ 2024.,999052193,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΑΝΔΡΕΑΣ ΠΑΠΑΝΔΡΕΟΥ,self-referential (payroll/EFKA/FMY remittance)
Ψ1ΘΛ46907Κ-0ΡΑ,2024-06-27,ΑΠΟΔΟΣΗ ΕΙΣΦΟΡΩΝ ΣΤΟΝ ΕΦΚΑ ΑΠΟ ΤΑΚΤΙΚΗ ΜΙΣΘΟΔΟΣΙΑ ΚΟΙΝΟΦΕΛΩΝ ΠΡΟΓΡΑΜΜΑΤΩΝ ΟΑΕΔ ΓΕΝΙΚΟΥ ΝΟΣΟΚΟΜΕΙΟΥ ΡΟΔΟΥ ΜΗΝΟΣ ΜΑΙΟΥ 2024,999052193,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΑΝΔΡΕΑΣ ΠΑΠΑΝΔΡΕΟΥ,self-referential (payroll/EFKA/FMY remittance)
6ΡΥ246907Κ-ΦΧΛ,2024-06-27,ΑΠΟΔΟΣΗ ΦΜΥ ΑΠΟ ΤΑΚΤΙΚΗ ΜΙΣΘΟΔΟΣΙΑ ΚΟΙΝΟΦΕΛΩΝ ΠΡΟΓΡΑΜΜΑΤΩΝ ΓΕΝΙΚΟΥ ΝΟΣΟΚΟΜΕΙΟΥ ΡΟΔΟΥ ΜΗΝΟΣ ΜΑΙΟΥ  2024,999052193,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΑΝΔΡΕΑΣ ΠΑΠΑΝΔΡΕΟΥ,self-referential (payroll/EFKA/FMY remittance)
6Γ6Μ46907Κ-ΕΞΨ,2024-06-27,ΑΠΟΔΟΣΗ ΦΜΥ ΑΠΟ ΠΡΟΣΘΕΤΕΣ ΑΜΟΙΒΕΣ ΚΟΙΝΟΦΕΛΩΝ ΠΡΟΓΡΑΜΜΑΤΩΝ ΟΑΕΔ ΣΤΟ ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΜΗΝΟΣ ΜΑΙΟΥ 2024,999052193,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΑΝΔΡΕΑΣ ΠΑΠΑΝΔΡΕΟΥ,self-referential (payroll/EFKA/FMY remittance)
6ΞΒ246907Κ-ΒΩΒ,2025-02-27,ΑΠΟΔΟΣΗ ΕΙΣΦΟΡΩΝ ΣΤΟΝ ΕΦΚΑ ΑΠΟ ΤΑΚΤΙΚΗ ΜΙΣΘΟΔΟΣΙΑ ΚΟΙΝΟΦΕΛΩΝ ΠΡΟΓΡΑΜΜΑΤΩΝ ΣΤΟ  ΓΕΝΙΚΟ ΝΟΣΚΟΜΕΙΟ ΡΟΔΟΥ ΜΗΝΟΣ ΙΑΝΟΥΑΡΙΟΥ 2025,999052193,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΑΝΔΡΕΑΣ ΠΑΠΑΝΔΡΕΟΥ,self-referential (payroll/EFKA/FMY remittance)
Ψ4ΘΛ46907Κ-ΤΦ0,2025-02-27,ΑΠΟΔΟΣΗ ΦΜΥ ΑΠΟ ΤΑΚΤΙΚΗ ΜΙΣΘΟΔΟΣΙΑ ΚΟΙΝΟΦΕΛΩΝ ΠΡΟΓΡΑΜΜΑΤΩΝ ΟΑΕΔ ΣΤΟ ΓΕΝΙΚΟ ΝΟΣΚΟΜΕΙΟ ΡΟΔΟΥ ΜΗΝΟΣ ΙΑΝΟΥΑΡΙΟΥ 2025,999052193,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΑΝΔΡΕΑΣ ΠΑΠΑΝΔΡΕΟΥ,self-referential (payroll/EFKA/FMY remittance)
9Ξ9Η46907Κ-8ΝΤ,2025-02-27,"ΑΠΟΔΟΣΗ ΕΡΓΟΔΟΤΙΚΩΝ ΕΙΣΦΡΩΝ ΣΤΟΝ ΕΦΚΑ ΑΠΟ ΠΡΑΚΤΙΚΗ ΑΣΚΗΣΗ ΣΠΟΥΔΑΣΤΩΝ ΣΑΕΚ, ΙΕΚ ΚΛΠ, ΣΤΟ ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΜΗΝΟΣ ΙΑΝΟΥΑΡΙΟΥ 2025",999052193,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΑΝΔΡΕΑΣ ΠΑΠΑΝΔΡΕΟΥ,self-referential (payroll/EFKA/FMY remittance)
9ΣΦΜ46907Κ-ΤΩ0,2025-01-29,ΑΠΟΔΟΣΗ ΕΡΓΟΔΟΤΙΚΩΝ ΕΙΣΦΟΡΩΝ ΣΤΟΝ ΕΦΚΑ ΑΠΟ ΤΑΚΤΙΚΗ ΜΙΣΘΟΔΟΣΙΑ  ΚΟΙΝΟΦΕΛΩΝ ΠΡΟΓΡΑΜΜΑΤΩΝ ΟΑΕΔ ΜΗΝΟΣ ΔΕΚΕΜΒΡΙΟΥ 2024,999052193,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΑΝΔΡΕΑΣ ΠΑΠΑΝΔΡΕΟΥ,self-referential (payroll/EFKA/FMY remittance)
9ΦΗΝ46907Κ-2ΑΑ,2025-01-29,ΑΠΟΔΟΣΗ ΦΜΥ ΑΠΟ ΤΑΚΤΙΚΗ ΜΙΣΘΟΔΟΣΙΑ ΚΟΙΝΟΦΕΛΩΝ ΠΡΟΓΡΑΜΜΑΤΩΝ ΟΑΕΔ ΣΤΟ ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΜΗΝΟΣ ΔΕΚΕΜΒΡΙΟΥ 2024,999052193,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΑΝΔΡΕΑΣ ΠΑΠΑΝΔΡΕΟΥ,self-referential (payroll/EFKA/FMY remittance)
6Ν7Ι46907Κ-Χ4Κ,2025-01-29,"ΑΠΟΔΟΣΗ ΕΙΣΦΟΡΩΝ ΣΤΟΝ ΕΦΚΑ ΑΠΟ ΠΡΑΚΤΙΚΗ ΑΣΚΗΣΗ ΣΠΟΥΔΑΣΤΩΝ ΣΑΕΚ, ΙΕΚ ΚΛΠ. ΣΟ ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΜΗΝΟΣ ΔΕΚΕΜΒΡΙΟΥ 2024",999052193,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΑΝΔΡΕΑΣ ΠΑΠΑΝΔΡΕΟΥ,self-referential (payroll/EFKA/FMY remittance)
63ΙΨ46907Κ-ΩΤΑ,2024-12-20,XE 205_24-4-2020 KGS DEVELOPMENT AE,999052193,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΑΝΔΡΕΑΣ ΠΑΠΑΝΔΡΕΟΥ,self-referential (payroll/EFKA/FMY remittance)
6ΔΔ646907Κ-ΒΤΛ,2024-12-17,"ΑΠΟΔΟΣΗ ΦΜΥ ΑΠΟ ΤΑΚΤΙΚΗ ΜΙΣΘΟΔΟΣΙΑ ΚΟΙΝΟΦΕΛΩΝ ΠΡΟΓΡΑΜΜΑΤΩΝ ΟΑΕΔ, ΣΤΟ Γ.Ν. ΡΟΔΟΥ, ΜΗΝΟΣ ΝΟΕΜΒΡΙΟΥ 2024",999052193,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΑΝΔΡΕΑΣ ΠΑΠΑΝΔΡΕΟΥ,self-referential (payroll/EFKA/FMY remittance)
ΨΑΝ946907Κ-ΤΝ9,2024-12-17,"ΑΠΟΔΟΣΗ ΕΡΓΟΔΟΤΙΚΩΝ ΕΙΣΦΟΡΩΝ ΣΤΟΝ ΕΦΚΑ ΑΠΟ ΤΑΚΤΙΚΗ ΜΙΣΘΟΔΟΣΙΑ ΥΠΑΛΛΗΛΩΝ ΚΟΙΝΟΦΕΛΩΝ ΠΡΟΓΡΑΜΜΑΤΩΝ ΟΑΕΔ, ΣΤΟ Γ.Ν. ΡΟΔΟΥ, ΜΗΝΟΣ ΝΟΕΜΒΡΙΟΥ 2024",999052193,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΑΝΔΡΕΑΣ ΠΑΠΑΝΔΡΕΟΥ,self-referential (payroll/EFKA/FMY remittance)
Ψ6ΣΜ46907Κ-ΥΟΕ,2024-12-17,"ΑΠΟΔΟΣΗ ΕΡΓΟΔΟΤΙΚΩΝ ΕΙΣΦΟΡΩΝ ΣΤΟΝ ΕΦΚΑ ΑΠΟ ΠΡΑΚΤΙΚΗ ΑΣΚΗΣΗ ΣΠΟΥΔΑΣΤΩΝ ΔΙΕΚ ΚΛΠ., ΣΤΟ ΓΕΝΙΚΟ ΝΟΣΚΟΜΕΙΟ ΡΟΔΟΥ ΜΗΝΟΣ ΝΟΕΜΒΡΙΟΥ 2024",999052193,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΑΝΔΡΕΑΣ ΠΑΠΑΝΔΡΕΟΥ,self-referential (payroll/EFKA/FMY remittance)
6Χ3Β46907Κ-ΓΒ0,2024-12-17,ΑΠΟΖΗΜΙΩΣΗ ΜΗ ΧΟΡΗΓΗΣΗΣ ΚΑΝΟΝΙΚΗΣ ΑΔΕΙΑ ΣΕ  ΕΠΙΚΟΥΡΙΚΗ ΥΠΑΛΛΗΛΟ ΤΟΥ ΓΕΝΙΚΟΥ ΝΟΣΚΟΜΕΙΟΥ ΡΟΔΟΥ,999052193,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΑΝΔΡΕΑΣ ΠΑΠΑΝΔΡΕΟΥ,self-referential (payroll/EFKA/FMY remittance)
97ΜΑ46907Κ-ΔΟ8,2025-08-26,ΑΠΟΔΟΣΗ ΦΜΥ ΑΠΟ ΤΑΚΤΙΚΗ ΜΙΣΘΟΔΟΣΙΑ ΚΟΙΝΕΦΕΛΩΝ ΠΡΟΓΡΑΜΜΑΤΩΝ ΟΑΕΔ Γ.Ν. ΡΟΔΟΥ ΜΗΝΟΣ ΙΟΥΛΊΟΥ 2025,999052193,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΑΝΔΡΕΑΣ ΠΑΠΑΝΔΡΕΟΥ,self-referential (payroll/EFKA/FMY remittance)
